max load = 88478
threads = 512

8847.0, 8843.2 , 0.082057
25657.0, 25605.9 , 0.087786
42467.0, 42417.3 , 0.091886
59277.0, 59081.7 , 0.096457
76087.0, 76145.3 , 0.099935
92897.0, 92635.4 , 0.330113
109707.0, 92076.3 , 8.925855
126517.0, 92891.9 , 14.508330
143327.0, 92154.2 , 19.498407
160137.0, 92524.5 , 22.802656
176947.0, 88756.1 , 28.215307
