max load = 95197
threads = 1024

9519.0, 9504.7 , 0.048782
27606.0, 27550.8 , 0.048879
45693.0, 45605.5 , 0.050721
63780.0, 63715.1 , 0.052554
81867.0, 81695.7 , 0.054841
99954.0, 99923.4 , 0.069733
118041.0, 101199.8 , 7.073998
136128.0, 102324.5 , 12.234179
154215.0, 95366.9 , 19.957777
172302.0, 95757.8 , 23.100827
190389.0, 100986.5 , 23.255823
